tweet.id,user.id,author.nickname,sentiment,target,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
10837520300,24889586,AnandWrites,positive,other,[Thanks for civility!] RT @barrykw: I don't think this bill is a good one but I still think its a step in the right direction! #HCRplus,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10838111491,15220768,DavidCornDC,neutral,obama,White House announces Obama will make statement tonight after the ''final vote'' in the House. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838106773,10776522,thebestsophist,negative,gop,This flawed health care bill?'' Are the Republican really using a tactic from the kindergarden joke book? #hcr,nonmoral,authority,authority,care,care,authority,no moral,authority
10838138495,15871711,elisabet85,negative,other,I'm so tired of old white guys deciding what is in my best interest. #hcr,nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
10838109656,31127446,markknoller,neutral,obama,"Anticipating victory, Pres. Obama to make East Room statement tonight after House final passage of #HCR legislation.",authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
10838039854,15278270,rayhart,neutral,other,"Mr. speaker I ask unanimous consent that they stop this conga line, or, turn up the music.  #HCR",nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838185498,37759047,NYT_JenPreston,neutral,hcr,We're looking for your comments on #hcr to include on our homepage.  Use #nythcr. (Live blogging here: http://nyti.ms/2V9nOo),nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10825564345,21965752,amyspaulding,negative,other,Class! RT @JoeWilsonjr: First Ho michelle obama very busy today giving Handjobs for #hcr votes. You can take the Ho out of the projects but,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838275216,21707592,exposeliberals,negative,other,Breaking! Bart Stupak invited to Rahm's tickle party tommorow night! #tcot #p2 #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10838093899,18403114,DavidsonGirl,neutral,other,Bart Stupak's opponent Benishek: http://www.facebook.com/group.php?v=wall&gid=287806148754 #tcot #hcr #teaparty #gop #killthebill,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
10838347770,59171312,bemusedmuse,neutral,hcr,"RT @Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need this bill to pass. #hcr #tcot #GOPwaterloo",loyalty,nonmoral,nonmoral,care,care,care,loyalty,nonmoral
10838291543,17971455,toddeherman,neutral,other,I see Rep. Stupak's WikiPedia Has Been Updated http://twitpic.com/1a3bq0 #tcot #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10838156350,17518344,keder,negative,hcr,The worst part of this health care bill is the obscene accountin gimmicks that would land any CEO behind bars. #hcr,authority,fairness,fairness,care,care,fairness,subversion,fairness
10837648563,59265155,sundriedhippy,neutral,other,#Obama care gives $1B / yr to the IRS for enforcement of the mandate http://bit.ly/9X1LiA #killthebill #hcr #healthcarereform #freedom #digg,fairness,nonmoral,fairness,care,care,fairness,fairness,fairness
10838116251,17541488,ineberated,neutral,gop,RT @schmiss: One of them should say ''iawtc'' and every other Republican shout RT it. #hcr #cspan,loyalty,nonmoral,nonmoral,nonmoral,fairness,nonmoral,loyalty,nonmoral
10838460248,19408986,GlennBeckClips,neutral,other,Please don't donate to Stupek opponent unless you know it is legit! #TCOT #P2 #HCR #StupekObama,care,loyalty,nonmoral,nonmoral,loyalty,loyalty,care,nonmoral
10838419647,26714962,Reenit,negative,hcr,"RT @xXxLiLxSM0K3xXx: RT @RyWeezy: What's even better is you won't see anything for 4 years, but you'll start being taxed IMMEDIATELY. #hcr #",nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
10838513819,15511055,avivao,positive,hcr,"RT.@Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need this bill to pass. #hcr #p2 #p2b",loyalty,authority,loyalty,care,care,loyalty,loyalty,loyalty
10838560494,27271568,ViralExistence,positive,hcr,"RT @avivao: RT.@Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need bill to pass. #hcr #p2 #p2b",nonmoral,nonmoral,loyalty,care,care,care,no moral,nonmoral
10838574069,16847994,orangecountygal,negative,gop,RT @stevekimura: I ask unanimous consent to ask to revise and extend my remarks in opposition to this GOP BS. #p2 #HCR,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10838591750,22250215,Wary12,negative,conservatives,#hcr page 225 lines 16-27 All #conservative #gop #teaparty must stand on one foot and HOP! #p2 #tcot #topprog #dem #obama,nonmoral,care,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10838364045,24972462,jolinastar,negative,gop,"In November, remember how much the #gop hates America and our system of government. /via @SupermanHotMale\n#hcr",authority,authority,authority,nonmoral,loyalty,authority,authority,authority
10838723719,55018701,EvanGlassCNN,neutral,hcr,Nearly 60 GOP mebers have asked to ''revise and extend'' their remarks ''in opposition to this flawed health bill.'' #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10838708276,17412394,TheMoveRight,negative,hcr,Breaking: ``Fix'' Bill May Not Advance In Senate  http://wp.me/ptRgU-f9 #tcot #hcr #healthcare #killthebill #teaparty #tlot #rs #redco,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10838768649,17718887,JennyErikson,negative,dems,Going to Disneyland. Which is more realistic than the fantasy world Stupak lives in. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10838267018,14129299,nicopitney,neutral,hcr,"RT @markknoller Anticipating victory, Pres. Obama to make East Room statement tonight after House final passage of #HCR legislation.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838804902,16434558,LyndaOFA,neutral,hcr,"Latest prediction on #HCR schedule today, from Politico: http://bit.ly/c73GhJ #OFA #p2",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10838885850,55619001,donnakay2010,negative,hcr,RECONCILIATION ``FIX'' BLOCKED BY LAW @jim_moran @jimoberstar @jaredpolis #tweetcongress #hcr http://bit.ly/CannotReconcile,authority,nonmoral,nonmoral,nonmoral,fairness,nonmoral,authority,nonmoral
10839008966,16491845,yidwithlid,negative,dems,Nancy Pelosi Taunts Anti-Health Care Protesters- But We Ain't Dead Yet http://is.gd/aS0Qs  #teaparty #killthebill #tlot #tcot #p2 #HCR,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10833148078,16348437,BuckMcKeon,negative,hcr,"VFW: #HCR Bill Betrays Veterans - bill doesn't protect health programs for veterans, service-members or their families http://ow.ly/1p5jt",loyalty,fairness,care,authority,loyalty,loyalty,betrayal,loyalty
10838401634,21352313,yagbebi,negative,gop,"@yagbebi @CelottoCellini @tehranweekly Take cover, the rethugs are going to start throwing shit! #hcr ;) /via @MWforHR",nonmoral,nonmoral,care,purity,care,care,no moral,nonmoral
10839008792,19496008,DavySunshine,neutral,other,I assume y'all have been playing the #HCR drinking game with me: reserved balance yield flawed unanimous consent objection speaker gentleman,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10833446204,765210,chrismurvine,negative,hcr,A further loss of liberty is upon us as the nimrods in Washington vote on #hcr. Enjoy your freedom while you can...,nonmoral,care,care,nonmoral,loyalty,care,no moral,care
10839004434,29136568,Hexham67,negative,liberals,Where is Hamsher? I'd like to do a victory lap around the carcass of her political relevance. #p2 #hcr,nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
10835334099,20252085,mrdaveyd,positive,hcr,"Healthcare should be a human right guranteed to every human being no matter race, color & creed..it should not be for profit ever!  #hcr",fairness,fairness,fairness,nonmoral,care,fairness,fairness,fairness
10838777831,15729622,HowDoYouKnow,negative,hcr,RT @JLocher1: http://ow.ly/i/N45 VIEW from the Speaker's Lobby at noon today of the incredible crowd rallying against this #HCR bill.,loyalty,nonmoral,nonmoral,nonmoral,loyalty,loyalty,loyalty,nonmoral
10839016297,14737299,fekauffman,negative,conservatives,RT @LadyofShalott06: Might I remind everyone of the importance of passing this bill? Rush Limbaugh will leave. #hcr,nonmoral,nonmoral,authority,nonmoral,authority,authority,no moral,nonmoral
10839235788,820694,blogdiva,negative,gop,IF YOU DONT HAVE MONEY what is the point of a health savings account?!??!? LAWD these republicans are si intransigent #HCR,nonmoral,nonmoral,nonmoral,care,fairness,nonmoral,no moral,nonmoral
10839250584,51294103,dabzs,negative,hcr,RECONCILIATION ``FIX'' BLOCKED BY LAW @kendrickbmeek @gregorymeeks #tweetcongress #hcr http://bit.ly/CannotReconcile,authority,nonmoral,authority,nonmoral,fairness,authority,authority,authority
10839231820,40692887,iDefendFreedom,negative,hcr,RT @RedDevilRio: RECONCILIATION ``FIX'' BLOCKED BY LAW @jim_moran @jimoberstar @jaredpolis #tweetcongress #hcr http://bit.ly/CannotReconcile,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10839223007,16305494,tlw3,negative,gop,Dear David Dreier: You had more than eight years to get something done.  Now move the fuck over and let the dems make it happen. #hcr,nonmoral,authority,authority,purity,loyalty,authority,no moral,authority
10798372279,17383566,calliopeconsult,positive,hcr,#hcr vote 1 mill. x more significant that ill-thought #startupvisa campaign.Latter turns blind eye to existing H-1B visa mess @chuckgrassley,nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10839248152,15009171,msbellows,negative,gop,".@CongJoeWilson Serious q: if we can ''do better'' on #hcr, why didn't GOP just do it during 6 yrs of total control?",nonmoral,authority,nonmoral,authority,authority,authority,authority,authority
10839158746,14436141,apolkey,negative,gop,John Boccieri hits nail on head. Rs voted to fund Iraqi universal coverage to the tune of a billion dollars. #HCR,nonmoral,care,fairness,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838810272,17502790,elprofe316,positive,hcr,#HCR:  A Black President.  Jesse Jackson's son presiding over the House.  A line of Republicans in opposition.  History?  Bet your ass.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10839283173,21707592,exposeliberals,negative,stupak,Follow Bart Stupak's opponent Dan Benishek @Benishek on twitter now! #tcot #hcr #tlot #ocra,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10822067591,58708159,ResistTyranny,negative,hcr,RT @dbass777: retweet if you think #healthcare bill is unconstitutional. #hcr #obamacare #obama #iamthemob #teaparty #tlot #tcot,nonmoral,nonmoral,fairness,care,care,care,no moral,nonmoral
10839322372,20016443,ChiNewsBench,negative,dems,"RT @GOPLeader: Senate Democrats in Hiding, Reconciliation ``Fix'' in Doubt http://bit.ly/ceEhhQ #hcr",loyalty,fairness,loyalty,nonmoral,authority,loyalty,loyalty,loyalty
10837769323,29429945,emoryshatzer,negative,conservatives,"Now if conservatives say Obama has no accomplishments, say ''He must've accomplished something to upset you so much.'' #hcb #hcr",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10839358027,7702542,DLoesch,negative,hcr,What was that stat? 14 big ins companies' profits for 1 yr only totals to 3 days of #hcr spending? Yeah.,nonmoral,fairness,nonmoral,loyalty,fairness,fairness,no moral,nonmoral
10839454197,19408986,GlennBeckClips,neutral,stupak,STUPAK'S NUMBER IS 202-225-4735 #TCOT #P2 #HCR,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10837349060,11270992,OpenCongress,neutral,hcr,"If you're in #hcr land too, check out our page for the Reconciliation Bill: summary, links, news & blog coverage: http://bit.ly/bx9hAf",nonmoral,fairness,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10839484082,48566603,Loxodonta_s,negative,dems,"RT @NorsU: RT @ekklesia7: #HCR is our Bunker Hill. We may lose now, but Dem casualties come NOV 2 #tcot #ocra #teaparty",nonmoral,nonmoral,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
10839449725,26714962,Reenit,negative,hcr,"RT @kansaspider: RT @_HughBris: If this passes, We The People are no longer represented by those in DC. #killthebill #hcr < or #ReVolt !!",loyalty,authority,fairness,nonmoral,loyalty,loyalty,betrayal,loyalty
10839443211,17223014,VeronicaDLCruz,positive,hcr,"US ranks 50th in LIFE EXPECTANCY http://bit.ly/9d4Cxw Europe, with their universal health care system, ranks #1 #HCR #ERIC",nonmoral,nonmoral,nonmoral,authority,fairness,nonmoral,no moral,nonmoral
10839499123,7713202,GOPLeader,negative,dems,Will Democrats Stand Up and Be Counted? A Defining Bill Requires A Transparent Vote http://bit.ly/aVA2nw #hcr,nonmoral,loyalty,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10839552030,15729622,HowDoYouKnow,negative,stupak,RT @exposeliberals: Follow Bart Stupak's opponent Dan Benishek @Benishek on twitter now! #tcot #hcr #tlot #ocra,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10839468546,16109950,aurich109,neutral,other,RT @afeagle1: #tweetcongress Remember it's the voters in your district who hold your fate with their votes not the DNC #teaparty #tcot #hcr,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10839224059,29452206,bwdoherty,negative,gop,RT @OTOOLEFAN: Sen Jeff Secessions will vote YES on #hcr if Obama signs exec. order making Robert E. Lee's birthday a federal holiday. LOL,nonmoral,nonmoral,nonmoral,authority,loyalty,nonmoral,no moral,nonmoral
10839604345,55018701,EvanGlassCNN,neutral,hcr,"Aside from voting on ''the rule'' for #hcr, the House is also voting to recognize Cold War Veterans and aviators in the armed forces",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10839544025,31271968,Justsnapd8,negative,stupak,RT @DanCleary: RT @StMichaelSword: Statements from several #prolife leaders on #Stupak caving http://bit.ly/aM7WgH #HCR,nonmoral,nonmoral,nonmoral,authority,care,nonmoral,no moral,nonmoral
10839734434,17934084,ConservativeLA,negative,hcr,CodeRed says Dems have 216 with only Kanjorski (PA-11) and Berry (AR-01) undecided :-(  #killthebill #HCR #codered #tcot,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10839663173,21044127,BluegrassPundit,negative,hcr,Demo Rep. Wasserman Schultz: The Executive Order Stupak Loves is  Meaningless: http://bit.ly/cyGjWe #tcot #hcr #killthebill,authority,nonmoral,authority,nonmoral,loyalty,authority,authority,authority
10839724366,26051676,RepGusBilirakis,positive,gop,[Flickr] Pictures of the Rally at the US Capitol today: http://tinyurl.com/yjhgubd #healthcare #teaparty #tcot #GOP #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10839032687,3141991,jcbeam,neutral,hcr,#hcr protesters now forming a human ''NO'' outside.,loyalty,authority,nonmoral,nonmoral,authority,authority,loyalty,nonmoral
10839378830,14344823,Senate_GOPs,negative,hcr,ABC News: Senate Fight Starts: GOP Says Senate Parliamentarian Will Kill Fix-Its Bill http://bit.ly/cfkAT5 #tcot #handsoff #hcr,authority,nonmoral,nonmoral,nonmoral,authority,authority,authority,nonmoral
10839760845,15756944,GhostRanger,positive,gop,"A good place to invest your last ever income tax refund is in ammunition. #nra #tcot, #hcr",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10838674659,24405200,Marnus3,negative,stupak,"When POTUS issues the executive order, he should put in the fine print that Stupak has to clean the WH toilets. #p2 #hcr",nonmoral,authority,nonmoral,authority,care,authority,authority,authority
10839503793,18176907,DanRiehl,negative,hcr,RT @Senate_GOPs: ABC News: Senate Fight : GOP Says Senate Parliamentarian Will Kill Fix-Its Bill http://bit.ly/cfkAT5 #tcot #handsoff #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10838812959,19148913,mpthomas1,positive,hcr,"@kanjo4congress Thank you, Congressman Kanjorski, for doing the right thing & voting for #hcr",fairness,fairness,fairness,nonmoral,loyalty,fairness,cheating,fairness
10839900388,17232340,JimnNoke,negative,gop,The GOP wasn't concerned about national debt when borrowing to pay for Iraq & lining Halliburton pockets... #hcr,nonmoral,authority,fairness,nonmoral,loyalty,nonmoral,no moral,nonmoral
10839767688,36539277,CeceSurfCityUsa,negative,hcr,RT @emgtay: RT @Jenfidel:  Today we are reminded > ''Freedom is never more than one generation away from extinction.'' ~R Reagan #hcr,nonmoral,nonmoral,care,nonmoral,fairness,nonmoral,no moral,nonmoral
10839774648,14106207,EveSimon,negative,gop,RT @wfpman: Tea baggers singing we shall overcome is blasphemy of the highest order - http://is.gd/aS0iu #hcr,purity,purity,nonmoral,authority,care,purity,purity,purity
10839958449,30313925,whitehouse,neutral,obama,2 photos of President Obama working the phone today: http://bit.ly/c4kolK & http://bit.ly/cXpd7I #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10839938748,17293897,BorowitzReport,negative,gop,"The Teabaggers are opposed to health care, which means they are on the same side as cancer. #hcr",nonmoral,nonmoral,authority,care,care,care,no moral,nonmoral
10840053230,33750798,ScottKWalker,negative,stupak,"What is up w/ Stupak?  Next, we have to figure out how 2 fight this state by state. #hcr",nonmoral,nonmoral,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
10839980421,16082787,slackadjuster,negative,conservatives,FUX NEWS just said AMERICANS do not want this #HCR bill ! WHAT ARE WE --- CHOPPED LIVER ?,nonmoral,nonmoral,authority,nonmoral,care,nonmoral,no moral,nonmoral
10840080943,19152977,faraichideya,positive,hcr,"RT @Shoq: If the Senate bill passes, here's what happens immediately. http://bit.ly/9ZUvdT #hcr",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10837061405,15675013,dankennedy_nu,negative,gop,@KatrinaNation My favorite provision of #hcr is tax on tanning booths. Now Boehner can eat crow 3x a week.,nonmoral,fairness,authority,nonmoral,care,nonmoral,no moral,nonmoral
10840200488,20459426,HawkieFriend,negative,hcr,In The Bill:  Page 429 Lines 1-9: An  ''advanced-care planning consultant'' will be used  frequently as a patient's health  deteriorates. #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10839819971,7730052,shanevanderhart,negative,hcr,@timpawlenty I think Congress has been disconnected from reality for quite some time.  Today is just further proof.  #TCOT #hcr #killthebill,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10840197897,19416225,whpresscorps,negative,hcr,THIS READS LIKE THE #HCR BILL - RT @chucktodd TkJDIE5ld3M6IG11bHRpcGxlIHNvdXJjZXMgc2F5IFN0dXBhayBpcyBhIHllczsgcHJleiBleGVj IG9yZGVyIGxhbmd1Y,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10840285915,47632905,Jordanfabian,neutral,hcr,House now taking a big procedural vote on the #hcr legislation.,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10840369566,17814354,jaysimpson,negative,hcr,RT @hch242 RT @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered,nonmoral,authority,authority,care,care,authority,no moral,authority
10840311096,25542877,snarkandboobs,negative,hcr,"Sadly, today truly gives new meaning to that whole ''I'm so angry I'm seeing Red'' thing. #hcr",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10840409752,59900755,ColleenKasp,positive,hcr,There is a God!! RT @nytimes    Your thoughts on health care reform now that Democrats have the votes to pass a #hcr bill? Include #nythcr.,nonmoral,fairness,nonmoral,care,care,care,no moral,nonmoral
10840232881,49026824,LizBlaine,negative,stupak,Video: Stupak Has Lied About Healthcare Vote All Along http://bit.ly/crmLLm #tcot #ocra #sgp #healthcare #teaparty #iamthemob #tlot #hcr,nonmoral,fairness,nonmoral,care,care,care,no moral,nonmoral
10839165995,14960700,Populista,positive,dems,"John Boccieri rocks. Let's make sure he gets re-elected, folks. #hcr",nonmoral,loyalty,authority,nonmoral,loyalty,loyalty,no moral,nonmoral
10831605221,22833978,stlactivisthub,positive,liberals,RT @sarahfelts MT @delrayser: Jon Stewart said it a while ago: I think you might be confusing tyranny with losing. #hcr (via @mizzouatheart),nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10840089685,17992979,CasandraCenteno,negative,stupak,"RT @MinorcanMaven: Stupak's challenger, Dan Benishek (@Benishek) joined Twitter 1 hour ago ; already has 700 followers. #HCR #tcot #sgp",nonmoral,nonmoral,nonmoral,loyalty,fairness,nonmoral,no moral,nonmoral
10840564096,15292813,TeresaKopec,positive,dems,"Who doesn't love ABBA? RT @owillis: dear @barackobama please, just once, substitute ''waterloo'' for ''hail to the chief''. #p2 #hcr",nonmoral,authority,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
10840326277,14347931,rkref,negative,gop,Breaking; GOP representatives OUTRAGED that 32M Americans will get health care and health insurers will be regulated. #hcr,fairness,fairness,care,care,fairness,fairness,fairness,fairness
10840618887,15976697,michellemalkin,neutral,hcr,"15 minute recorded vote now underway, general debate to follow. #hcr",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10840326568,21430455,larrydhalstead,negative,gop,Excellent! RT @Marnus3: Bachmann looks like she just finished her shock treatments. #p2 #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10840691646,4214321,mattison,positive,hcr,Gergen: Democrats have been dreaming of this for 60yrs. Obama now has a legacy. First president to achieve near universal coverage. #p2 #hcr,nonmoral,fairness,fairness,authority,care,fairness,no moral,fairness
10840726106,16890518,ConnieHair,negative,hcr,Entire reconiliation bill cld b thrown out. MUST READ Senatre bill wld become law without ''fixes'' http://bit.ly/bKMldi #tcot #hcr,nonmoral,nonmoral,nonmoral,fairness,loyalty,nonmoral,no moral,nonmoral
10840187859,18891923,GOPWhip,negative,hcr,"But we Republicans hear you, loud & clear #hcr #handsoff #hc #tcot",loyalty,nonmoral,loyalty,nonmoral,authority,loyalty,loyalty,loyalty
10836192373,16198434,asatter,neutral,dems,NEW VIDEO #hcr Dems Make Impromptu March to Capitol for Health Care vote. Crazy scene: http://tinyurl.com/yl4ousv,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10838769174,20110855,alex_ruiz,negative,gop,"Is it just me or do most of the GOPers in the conga line opposing #HCR look alike? Old, white, male & with really bad taste in clothes.",nonmoral,nonmoral,nonmoral,nonmoral,purity,nonmoral,no moral,nonmoral
10840563332,15976697,michellemalkin,neutral,hcr,Final tally on procedural vote on rules for debate: 228-202. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10841079390,16572534,marvmiller,positive,hcr,I am happy that #hcr is going to pass. But I want a system like France's health care. Read on... http://bit.ly/1qhugZ,nonmoral,fairness,fairness,care,care,fairness,no moral,fairness
10841116741,23131123,julied200,negative,gop,You know what would really turn this around for the GOP? If James O'Keefe walked in wearing a pimp suit. #hcr #p2,nonmoral,care,authority,nonmoral,authority,authority,no moral,nonmoral
10836144589,16082787,slackadjuster,positive,hcr,Congrats to all of you that have debated blogged called E-mailed tweeted There were setbacks advances ! THIS #HCR PARTY IS FOR U,nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
10841175013,26777550,Shopfloor_NAM,neutral,hcr,Rule passed 224-206.  Rep Space (OH) will be a no vote. #hcr (rm),nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10841205151,31127446,markknoller,neutral,hcr,House rule for tonight's #HCR debate passes 224-206. All Republicans and 28 Dems vote against.,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10841102832,18739458,Zener39,negative,hcr,RT @donnakay2010    RECONCILIATION ``FIX'' BLOCKED BY LAW @neilabercrombie @reptammybaldwin #tweetcongress #hcr http://bit.ly/CannotReconcile,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10841219416,19970336,adamleben,positive,hcr,"Health Care for America NOW, watch the #CSPAN Health Care Reform Debate and Vote live now today #hcr #dem @ http://bit.ly/csPchF #ff",care,fairness,nonmoral,nonmoral,care,care,harm,nonmoral
10841350075,16434558,LyndaOFA,positive,hcr,Don't forget to volunteer for Reps who fight for #HCR: http://bit.ly/9FF2OX #OFA #p2,loyalty,care,loyalty,care,loyalty,loyalty,harm,loyalty
10841365578,18891923,GOPWhip,negative,hcr,Pls RT: Dems' trillion dollar #healthcare overhaul will take America in the wrong direction #handsoff #hc #hcr #tcot #gop,nonmoral,fairness,nonmoral,care,care,care,no moral,nonmoral
10836618371,19753693,genvessel,negative,teaparty,RT @texasinafrica: Tea partiers singing ''We Shall Overcome'' on the Hill. That's by far the most offensive thing that's happened. #hcr,nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
10841470797,40471894,DesireePaquette,negative,stupak,RT @Audna: Follow Stupak's opponent @Benishek. Just opened Twitter acc't #WeTHEPEOPLE #teaparty #tcot #hcr #killthebill #politics #prolife,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10841522178,17924677,gatewaypatriot,negative,hcr,"As #Obamacare is on the horizon, so is a massive thunderstorm here in Northern VA... ironic??? #tcot #teaparty #obamacare #hcr",nonmoral,nonmoral,care,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10841188153,24405200,Marnus3,negative,teaparty,#hcr will have a limited effect on teabaggers because unfortunately stupidity is incurable. #p2,nonmoral,nonmoral,purity,nonmoral,purity,purity,no moral,nonmoral
10841535545,7713202,GOPLeader,negative,hcr,Bill Burck & Dana Perino: The Executive Order Farce http://ow.ly/1p7QD #hcr (via @NROcorner),nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10840780223,820694,blogdiva,negative,gop,RT @normansigler: @Jason_Pollock it's no diff 4 the Repugs. They see #hcr as their new ''war''. GOP is the party of ''War''!,loyalty,authority,authority,loyalty,loyalty,loyalty,loyalty,loyalty
10832217900,26304690,RachieRach3,positive,dems,"YES! SENATOR KENNEDY, THIS IS FOR YOU!!! THANK YOU PRESIDENT OBAMA! THANK YOU NANCY, THANK ALL OF YOU!!!!",nonmoral,care,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10794395505,22556236,lovejonz618,negative,conservatives,Most of the ''Gay Basher's'' are gay! You guys get caught in more gay scandles than anyone #Conservatives #tcot #racist #HCR,fairness,fairness,fairness,fairness,nonmoral,fairness,cheating,fairness
10841831351,23966894,HappyFeminist,positive,hcr,Photo: #HCR hotness. http://tumblr.com/x6i7odks6,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10841794528,31127446,markknoller,neutral,dems,Obama outreach: Aide says Obama has had >90 phone calls and/or meetings with members of Congress on #HCR over past week.,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10841872443,18891923,GOPWhip,negative,hcr,This government must stop spending money it doesn't have #hc #hcr #healthcare #handsoff #tcot #gop #ocra,nonmoral,nonmoral,authority,care,care,care,no moral,nonmoral
10840587771,54748372,1oldcoot,negative,teaparty,"03/20/09 - RIP TeaParty.  You can go back to calling yourselves your old name, the KKK.\n\n#tcot #p2 #foxnews #glennbeck #palin #hcr",nonmoral,fairness,loyalty,nonmoral,care,nonmoral,no moral,nonmoral
